eval,fitness,prey_base_cost,prey_move_cost,prey_forage_rate,pred_base_cost,pred_move_cost,pred_bite_reward,pred_transfer_eff,prey_repro_thresh,pred_repro_thresh,prey_cooldown,pred_cooldown,max_prey,max_pred,pot_scale,pot_octaves,pot_lacunarity,pot_gain,pot_contrast,refugia_strength,part_spawn_rate,part_initial_mass,part_deposit_rate,part_pickup_rate,part_cell_capacity,part_flow_strength,part_flow_scale,part_flow_octaves,part_flow_evolution
819,57.970135,0.005000,0.190192,0.020000,0.020000,0.016632,0.200000,0.716194,0.700000,0.700000,15.000000,11.278525,200.000000,43.803419,2.000000,4.874396,4.000000,0.300000,1.500000,1.000000,20.000000,0.002000,0.500000,2.000000,0.596587,100.000000,0.500000,1.000000,0.100000
820,57.152384,0.006616,0.250000,0.020000,0.020000,0.010000,0.800000,0.600000,0.700000,0.700000,15.000000,20.000000,433.517191,110.392272,8.000000,4.075137,4.000000,0.895751,1.500000,1.000000,20.000000,0.002000,0.500000,0.830535,0.986249,100.000000,5.000000,1.000000,0.100000
821,57.145362,0.005000,0.250000,0.100000,0.002000,0.010000,0.590084,1.000000,0.700000,0.700000,15.000000,6.000000,322.849320,40.000000,2.000000,2.000000,4.000000,0.300000,6.000000,1.000000,300.000000,0.002000,0.500000,2.000000,2.000000,100.000000,5.000000,1.000000,0.100000
822,57.145362,0.005000,0.250000,0.020000,0.002000,0.010000,0.765928,0.600000,0.700000,0.700000,15.000000,13.416456,352.318404,41.648213,2.000000,6.816772,4.000000,0.658230,6.000000,1.000000,20.000000,0.002000,0.500000,1.574899,0.300000,42.740108,3.527298,1.000000,0.100000
823,57.152384,0.005000,0.250000,0.053064,0.020000,0.010000,0.800000,0.600000,0.700000,0.700000,15.000000,6.000000,223.758913,200.000000,2.066989,2.000000,4.000000,0.300000,5.238237,1.000000,53.977214,0.002000,5.000000,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
824,57.970135,0.005000,0.250000,0.020000,0.002000,0.010000,0.200000,0.600000,0.700000,0.700000,15.000000,20.000000,551.710362,200.000000,2.000000,2.000000,4.000000,0.300000,1.510663,1.000000,191.370409,0.002000,0.500000,2.000000,0.300000,100.000000,2.938873,1.000000,0.100000
825,57.937704,0.005000,0.250000,0.020000,0.020000,0.010000,0.274490,0.600000,0.700000,0.700000,15.000000,20.000000,200.000000,40.000000,2.000000,2.000000,4.000000,0.300000,3.575197,1.000000,300.000000,0.002000,3.690316,1.606480,0.300000,100.000000,0.648356,1.000000,0.100000
826,57.152384,0.005000,0.175411,0.020000,0.018663,0.010000,0.800000,0.600000,0.700000,0.700000,15.000000,6.028134,200.000000,200.000000,2.000000,7.000000,4.000000,0.464158,2.474451,1.000000,251.690591,0.023616,0.500000,2.000000,0.300000,100.000000,5.000000,1.000000,0.100000
827,57.145362,0.005000,0.205094,0.100000,0.020000,0.010000,0.512756,1.000000,0.700000,0.700000,15.000000,19.455603,200.000000,200.000000,7.439504,2.000000,4.000000,0.723744,4.582228,1.000000,20.000000,0.002000,0.500000,2.000000,0.300000,100.000000,0.623515,1.000000,0.100000
828,57.145362,0.009679,0.250000,0.020000,0.020000,0.010000,0.527511,0.600000,0.700000,0.700000,15.000000,20.000000,356.521913,200.000000,2.635507,2.000000,4.000000,0.300000,1.500000,1.000000,300.000000,0.002000,0.500000,2.000000,0.300000,100.000000,5.000000,1.000000,0.100000
829,57.145362,0.005000,0.250000,0.082075,0.006788,0.010000,0.516459,0.729295,0.700000,0.700000,15.000000,6.000000,248.307772,98.732656,3.901239,7.000000,4.000000,0.599325,1.500000,1.000000,300.000000,0.002000,2.783883,2.000000,2.000000,100.000000,5.000000,1.464027,0.100000
830,57.145362,0.005000,0.250000,0.020000,0.011270,0.010000,0.769766,0.679079,0.700000,0.700000,15.000000,20.000000,200.000000,40.000000,2.000000,7.000000,4.000000,0.300000,1.500000,1.000000,300.000000,0.012174,0.500000,2.000000,0.300000,100.000000,4.372264,1.000000,0.100000
831,57.145362,0.005000,0.084029,0.027175,0.002000,0.030333,0.521120,0.674875,0.700000,0.700000,15.000000,6.000000,200.000000,40.000000,2.000000,4.866496,4.000000,0.300000,1.500000,1.000000,279.425787,0.002000,0.500000,2.000000,0.300000,100.000000,4.070804,2.238250,0.100000
832,57.145362,0.005000,0.250000,0.020000,0.004190,0.010000,0.596969,0.600000,0.700000,0.700000,15.000000,20.000000,492.120268,72.752447,2.000000,3.307400,4.000000,0.900000,3.642432,1.000000,210.476043,0.050000,0.500000,2.000000,0.300000,100.000000,4.473954,1.000000,0.100000
833,57.145362,0.005000,0.250000,0.020000,0.017238,0.010000,0.681631,0.600000,0.700000,0.700000,15.000000,13.265333,200.000000,40.000000,2.000000,2.000000,4.000000,0.300000,3.800243,1.000000,138.808352,0.002000,2.100763,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
834,57.970135,0.005000,0.250000,0.038644,0.002000,0.010000,0.200000,0.600000,0.700000,0.700000,15.000000,7.543946,214.155719,40.000000,2.000000,2.000000,4.000000,0.300000,1.500000,1.000000,300.000000,0.002000,1.536218,2.000000,2.000000,100.000000,0.500000,1.000000,0.100000
835,57.503442,0.005000,0.250000,0.020000,0.014003,0.034404,0.407292,0.600000,0.700000,0.700000,15.000000,20.000000,376.974618,73.606761,2.000000,5.536274,1.500000,0.300000,6.000000,1.000000,128.005088,0.002000,4.825692,2.000000,2.000000,100.000000,5.000000,1.000000,0.100000
836,57.145362,0.005000,0.250000,0.020000,0.002000,0.010000,0.548274,0.600000,0.700000,0.700000,15.000000,9.241490,200.000000,200.000000,2.000000,2.000000,1.500000,0.425885,2.469848,1.000000,281.143099,0.002000,0.500000,2.000000,0.468810,100.000000,0.500000,1.000000,0.100000
837,57.970135,0.005000,0.250000,0.020000,0.005368,0.010000,0.200000,0.600000,0.700000,0.700000,15.000000,10.401191,600.000000,200.000000,2.000000,7.000000,2.400937,0.300000,1.500000,1.000000,153.317774,0.002000,0.500000,2.000000,0.370980,100.000000,0.500000,2.299621,0.100000
838,57.152384,0.005000,0.250000,0.100000,0.020000,0.010000,0.800000,0.600000,0.700000,0.700000,15.000000,20.000000,200.000000,200.000000,3.845876,2.679257,2.706571,0.300000,1.500000,1.000000,300.000000,0.002000,5.000000,2.000000,2.000000,100.000000,0.500000,1.000000,0.100000
839,57.146801,0.005000,0.198138,0.100000,0.010016,0.010000,0.609143,0.600000,0.700000,0.700000,15.000000,20.000000,600.000000,83.158108,2.000000,7.000000,2.947760,0.300000,1.500000,0.268063,300.000000,0.002000,2.275662,2.000000,1.668677,100.000000,5.000000,1.000000,0.100000
840,57.145362,0.048121,0.250000,0.086120,0.002000,0.010000,0.732233,1.000000,0.700000,0.700000,15.000000,8.133241,600.000000,200.000000,7.842942,3.890251,3.362645,0.300000,1.500000,1.000000,300.000000,0.002000,3.557708,2.000000,0.300000,100.000000,5.000000,1.000000,0.100000
841,57.152384,0.005000,0.250000,0.020000,0.004710,0.010000,0.800000,0.714602,0.700000,0.700000,15.000000,20.000000,200.000000,200.000000,7.861792,2.000000,4.000000,0.300000,5.539936,1.000000,300.000000,0.020121,2.131567,2.000000,0.300000,100.000000,1.612060,1.000000,0.100000
842,57.152384,0.005000,0.250000,0.020000,0.020000,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,200.000000,40.000000,2.000000,2.000000,4.000000,0.342311,6.000000,1.000000,300.000000,0.012712,3.077634,2.000000,2.000000,100.000000,5.000000,1.000000,0.100000
843,57.152384,0.005000,0.250000,0.020025,0.020000,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,600.000000,200.000000,2.000000,7.000000,4.000000,0.300000,1.500000,1.000000,300.000000,0.002000,1.646909,2.000000,1.279934,100.000000,0.500000,1.000000,0.100000
844,57.152384,0.005000,0.250000,0.020000,0.016740,0.010000,0.800000,0.600000,0.700000,0.700000,15.000000,15.152303,600.000000,200.000000,3.661991,2.000000,4.000000,0.300000,6.000000,1.000000,264.853796,0.037090,5.000000,2.000000,0.906241,100.000000,2.027486,1.000000,0.100000
845,57.970135,0.005000,0.250000,0.100000,0.013761,0.067229,0.200000,1.000000,0.700000,0.700000,15.000000,20.000000,200.000000,85.126670,2.000000,7.000000,2.236508,0.300000,4.477790,1.000000,300.000000,0.002000,5.000000,2.000000,1.163268,100.000000,5.000000,1.000000,0.100000
846,57.152384,0.005000,0.250000,0.052105,0.017342,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,17.134578,559.702424,67.821097,2.000000,7.000000,3.849558,0.397686,1.500000,1.000000,300.000000,0.026586,5.000000,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
847,57.970135,0.005000,0.105903,0.020000,0.012606,0.010000,0.200000,0.903143,0.700000,0.700000,15.000000,19.932420,280.894016,200.000000,2.000000,4.991256,4.000000,0.300000,6.000000,1.000000,238.545428,0.002000,0.500000,0.920487,2.000000,100.000000,2.125973,1.000000,0.100000
848,57.152384,0.005000,0.250000,0.020000,0.020000,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,200.000000,128.180130,2.000000,7.000000,4.000000,0.300000,1.500000,1.000000,300.000000,0.002000,0.500000,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
849,57.145362,0.005000,0.242123,0.020000,0.020000,0.010000,0.462328,0.884711,0.700000,0.700000,15.000000,15.634967,557.283432,125.253987,2.000000,3.128204,4.000000,0.406422,1.500000,1.000000,300.000000,0.043270,0.500000,2.000000,0.965307,100.000000,0.500000,1.000000,0.100000
850,57.152384,0.005000,0.250000,0.020000,0.018117,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,278.521995,200.000000,2.000000,2.000000,3.899017,0.300000,1.500000,1.000000,300.000000,0.002000,5.000000,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
851,57.623628,0.005000,0.250000,0.020000,0.002000,0.041678,0.363832,1.000000,0.700000,0.700000,15.000000,20.000000,200.000000,200.000000,2.000000,7.000000,4.000000,0.300000,1.500000,1.000000,272.929641,0.002000,0.500000,2.000000,0.300000,55.116354,3.345153,1.000000,0.100000
852,57.152384,0.005000,0.189488,0.020000,0.019020,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,200.000000,200.000000,2.000000,3.725386,4.000000,0.300000,3.401293,1.000000,300.000000,0.002000,0.500000,2.000000,0.868381,100.000000,5.000000,1.000000,0.100000
853,57.145362,0.005000,0.196965,0.046368,0.020000,0.010000,0.693274,0.696080,0.700000,0.700000,15.000000,20.000000,200.000000,121.144250,2.000000,7.000000,4.000000,0.300000,1.500000,1.000000,62.041508,0.002000,5.000000,1.835220,0.300000,100.000000,0.500000,1.000000,0.100000
854,57.945080,0.005000,0.250000,0.020000,0.007833,0.010000,0.279456,0.600000,0.700000,0.700000,15.000000,9.946305,200.000000,171.134729,2.000000,3.456179,4.000000,0.432381,1.526023,1.000000,300.000000,0.002000,0.500000,2.000000,0.300000,100.000000,1.867136,1.000000,0.100000
855,57.970135,0.005000,0.250000,0.020000,0.020000,0.010000,0.200000,0.966581,0.700000,0.700000,15.000000,20.000000,200.000000,65.986920,2.000000,2.000000,4.000000,0.300000,1.500000,1.000000,300.000000,0.002000,0.500000,2.000000,1.225328,100.000000,2.628027,1.000000,0.100000
856,57.970135,0.005000,0.250000,0.020000,0.013304,0.010000,0.200000,0.600000,0.700000,0.700000,11.580446,6.000000,200.000000,78.260087,2.000000,3.986064,4.000000,0.300000,1.500000,1.000000,300.000000,0.002000,0.500000,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
857,57.774136,0.005000,0.250000,0.020000,0.012171,0.010000,0.265539,1.000000,0.700000,0.700000,15.000000,20.000000,390.650208,133.167074,4.923323,2.000000,4.000000,0.300000,1.500000,1.000000,300.000000,0.002000,5.000000,1.602614,0.300000,100.000000,1.653939,1.000000,0.100000
858,57.502933,0.005000,0.250000,0.077020,0.020000,0.010000,0.401814,0.600000,0.700000,0.700000,15.000000,20.000000,299.723146,40.000000,2.000000,2.000000,4.000000,0.300000,1.500000,1.000000,300.000000,0.002000,0.500000,2.000000,0.300000,100.000000,1.636466,1.000000,0.100000
859,57.970135,0.005000,0.250000,0.100000,0.002000,0.010000,0.200000,0.659347,0.700000,0.700000,15.000000,11.829627,200.000000,40.000000,8.000000,2.000000,4.000000,0.300000,1.500000,0.998642,300.000000,0.002000,0.739626,1.333919,1.627090,100.000000,5.000000,1.000000,0.100000
860,57.804930,0.020776,0.250000,0.020000,0.015172,0.010000,0.263472,0.600000,0.700000,0.700000,15.000000,20.000000,200.000000,40.000000,2.000000,2.000000,4.000000,0.514819,1.664949,1.000000,221.969092,0.002000,3.838606,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
861,57.934915,0.005000,0.250000,0.043194,0.018404,0.010000,0.337645,0.600000,0.700000,0.700000,15.000000,6.000000,200.000000,190.298915,2.000000,2.000000,1.706040,0.578410,1.957437,1.000000,300.000000,0.002000,0.500000,2.000000,0.747119,100.000000,0.500000,1.000000,0.100000
862,57.970135,0.005000,0.058112,0.020000,0.019965,0.080000,0.200000,0.600000,0.700000,0.700000,15.000000,10.897328,304.094496,200.000000,2.000000,7.000000,3.682951,0.300000,2.426371,1.000000,236.291878,0.004296,3.816344,2.000000,0.300000,63.619984,5.000000,1.000000,0.100000
863,57.970135,0.005000,0.250000,0.069718,0.020000,0.010000,0.200000,0.682722,0.700000,0.700000,15.000000,6.000000,280.485045,40.000000,3.901683,5.527429,4.000000,0.300000,1.500000,1.000000,300.000000,0.002000,0.500000,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
864,57.970135,0.005000,0.250000,0.020000,0.003145,0.010000,0.200000,0.600000,0.700000,0.700000,15.000000,6.830990,518.175700,134.402633,2.000000,2.000000,3.670882,0.300000,1.500000,1.000000,300.000000,0.002000,0.500000,0.100000,0.935730,100.000000,2.210763,1.000000,0.100000
865,57.152384,0.005000,0.250000,0.048176,0.002000,0.010000,0.800000,0.812687,0.700000,0.700000,15.000000,6.000000,200.000000,40.000000,2.000000,2.000000,4.000000,0.389154,2.758684,1.000000,300.000000,0.002000,2.136107,1.843337,0.300000,100.000000,5.000000,1.128173,0.100000
866,57.152384,0.007264,0.250000,0.042874,0.020000,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,300.985138,117.705426,4.166339,2.000000,3.196557,0.300000,1.500000,1.000000,300.000000,0.002000,5.000000,2.000000,0.300000,100.000000,5.000000,1.000000,0.100000
867,57.152384,0.005000,0.135921,0.079773,0.015876,0.010000,0.800000,0.601896,0.700000,0.700000,15.000000,19.228038,600.000000,200.000000,2.649218,3.348650,4.000000,0.300000,1.500000,1.000000,300.000000,0.002000,5.000000,2.000000,0.300000,100.000000,1.705493,1.000000,0.100000
868,57.145362,0.005000,0.250000,0.020000,0.018935,0.010000,0.762887,0.958685,0.700000,0.700000,15.000000,20.000000,200.000000,66.884325,2.000000,4.409428,3.005063,0.300000,3.181185,1.000000,171.794292,0.002000,0.500000,2.000000,1.815280,100.000000,0.500000,1.000000,0.100000
869,57.512348,0.005000,0.250000,0.020000,0.002000,0.010000,0.424975,0.600000,0.700000,0.700000,15.000000,9.021821,600.000000,107.627499,2.000000,2.872931,1.500000,0.300000,1.500000,1.000000,300.000000,0.002000,1.357391,1.664235,0.300000,100.000000,2.810901,1.000000,0.100000
870,57.503622,0.005000,0.250000,0.100000,0.005071,0.010000,0.414684,0.773074,0.700000,0.700000,15.000000,20.000000,200.000000,150.077897,3.877505,2.000000,3.285811,0.900000,2.779635,1.000000,300.000000,0.011093,0.500000,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
871,57.152384,0.005000,0.192174,0.080322,0.020000,0.010000,0.800000,0.600000,0.700000,0.700000,15.000000,20.000000,600.000000,200.000000,2.000000,7.000000,1.692094,0.423335,1.500000,1.000000,121.949937,0.002000,1.894166,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
872,57.970135,0.005000,0.250000,0.020000,0.012230,0.010000,0.200000,0.673692,0.700000,0.700000,15.000000,20.000000,376.187836,192.161047,2.000000,4.972728,4.000000,0.900000,1.500000,1.000000,300.000000,0.002000,0.500000,2.000000,0.856694,100.000000,0.500000,1.000000,0.100000
873,57.152384,0.005000,0.191127,0.100000,0.020000,0.010000,0.800000,0.695305,0.700000,0.700000,15.000000,20.000000,487.387269,53.704790,7.604246,2.000000,3.579032,0.300000,1.500000,1.000000,300.000000,0.002000,0.500000,2.000000,0.300000,100.000000,5.000000,1.000000,0.100000
874,57.783641,0.005000,0.221075,0.100000,0.002000,0.010000,0.238668,0.600000,0.700000,0.700000,15.000000,20.000000,600.000000,57.187393,2.000000,2.181331,4.000000,0.300000,1.500000,1.000000,300.000000,0.033352,3.126327,2.000000,0.300000,100.000000,2.175546,1.000000,0.100000
875,57.145362,0.039864,0.050000,0.020000,0.002000,0.010000,0.503510,0.818586,0.700000,0.700000,15.000000,20.000000,600.000000,40.000000,2.012794,7.000000,1.500000,0.300000,1.500000,1.000000,300.000000,0.022618,5.000000,2.000000,2.000000,100.000000,5.000000,1.000000,0.100000
876,57.970135,0.034660,0.250000,0.020000,0.002000,0.010000,0.200000,0.820701,0.700000,0.700000,15.000000,6.000000,200.000000,71.734240,2.916748,7.000000,4.000000,0.900000,4.323932,1.000000,300.000000,0.002000,4.971034,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
877,57.152384,0.005000,0.250000,0.100000,0.020000,0.044629,0.800000,1.000000,0.700000,0.700000,15.000000,10.314104,200.000000,173.682618,2.000000,7.000000,4.000000,0.300000,1.500000,1.000000,300.000000,0.014636,3.837546,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
878,57.970135,0.005000,0.250000,0.090559,0.002000,0.010000,0.200000,0.771800,0.700000,0.700000,15.000000,19.371724,200.000000,98.831651,2.000000,7.000000,3.038703,0.476685,1.500000,1.000000,20.000000,0.002000,0.500000,1.776613,0.300000,100.000000,3.856169,1.000000,0.100000
879,57.932037,0.019113,0.107771,0.097638,0.020000,0.010000,0.308562,1.000000,0.700000,0.700000,15.000000,20.000000,200.000000,54.069124,2.000000,2.000000,4.000000,0.300000,2.380379,1.000000,300.000000,0.038043,0.500000,2.000000,0.300000,100.000000,5.000000,1.000000,0.100000
880,57.152384,0.005000,0.250000,0.025608,0.002000,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,596.343948,200.000000,2.000000,2.000000,4.000000,0.300000,4.397092,1.000000,300.000000,0.002000,0.560862,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
881,57.152384,0.005000,0.250000,0.035235,0.002000,0.010000,0.800000,0.600000,0.700000,0.700000,15.000000,20.000000,200.000000,200.000000,2.000000,2.000000,2.343099,0.300000,2.709419,1.000000,300.000000,0.002000,1.786988,0.409404,0.300000,100.000000,0.500000,1.000000,0.100000
882,57.700647,0.005000,0.250000,0.020000,0.011758,0.032422,0.352775,0.600000,0.700000,0.700000,15.000000,9.351242,600.000000,200.000000,2.973074,7.000000,4.000000,0.300000,1.500000,1.000000,300.000000,0.023482,3.040941,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
883,57.970135,0.005000,0.250000,0.020000,0.002000,0.080000,0.200000,0.886097,0.700000,0.700000,15.000000,8.272885,200.000000,40.000000,2.000000,2.000000,4.000000,0.352979,1.500000,1.000000,254.348806,0.002000,0.500000,2.000000,0.300000,100.000000,3.599778,1.367246,0.100000
884,57.152384,0.005000,0.250000,0.020000,0.012889,0.015304,0.800000,0.600000,0.700000,0.700000,15.000000,20.000000,200.000000,40.000000,2.000000,7.000000,4.000000,0.300000,5.756230,1.000000,221.378036,0.002000,0.500000,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
885,57.145362,0.005000,0.057265,0.020000,0.002000,0.010000,0.632511,0.807379,0.700000,0.700000,15.000000,16.055671,200.000000,200.000000,2.000000,2.743230,2.908470,0.864535,1.500000,1.000000,300.000000,0.002000,0.500000,2.000000,0.925477,100.000000,5.000000,1.000000,0.100000
886,57.783941,0.005000,0.091812,0.020000,0.002000,0.010000,0.261810,0.600000,0.700000,0.700000,15.000000,6.000000,200.000000,40.000000,8.000000,7.000000,4.000000,0.900000,1.500000,1.000000,300.000000,0.002000,2.464627,2.000000,0.944430,100.000000,3.860851,1.000000,0.100000
887,57.152384,0.005000,0.250000,0.095358,0.002000,0.010000,0.800000,0.662378,0.700000,0.700000,15.000000,6.000000,600.000000,200.000000,2.000000,7.000000,3.814589,0.513672,6.000000,1.000000,300.000000,0.028511,2.068200,1.815706,0.300000,100.000000,5.000000,1.991681,0.068423
888,57.145362,0.016978,0.237183,0.020000,0.002000,0.010000,0.697208,0.781391,0.700000,0.700000,15.000000,6.000000,381.246582,200.000000,2.000000,7.000000,4.000000,0.300000,1.500000,1.000000,300.000000,0.002000,0.500000,2.000000,0.300000,100.000000,1.685176,1.000000,0.100000
889,57.970135,0.005000,0.250000,0.020000,0.002000,0.016521,0.200000,1.000000,0.700000,0.700000,15.000000,20.000000,446.970532,200.000000,2.000000,6.779669,1.500000,0.900000,1.500000,1.000000,300.000000,0.002000,0.500000,1.410801,0.300000,100.000000,4.034547,1.000000,0.100000
